Disease_ID,Name,Category
327249,Enjoy Factor,Autoimmune
078746,Population Sound,Neurological
351575,Money Citizen,Respiratory
281245,Cut Represent,Neurological
201678,Improve Wide,Respiratory
974417,Goal Project,Genetic
350102,Evidence Force,Genetic
112372,Style Responsibility,Infectious
081875,Effect Mission,Neurological
043906,Risk Show,Endocrine
623220,Rich According,Genetic
351034,Yourself Story,Endocrine
593076,Toward Service,Endocrine
073576,Line Particularly,Neurological
356723,Finally Trial,Cancer
358892,Education No,Infectious
538884,Recognize Modern,Endocrine
354654,Sit Tax,Cancer
493415,Media Stay,Infectious
724801,Buy Low,Autoimmune
686149,Step Media,Respiratory
668878,Herself Subject,Neurological
729571,Strategy Into,Infectious
728121,Spring Animal,Respiratory
302947,Edge Tend,Infectious
662180,Official Us,Endocrine
856008,Instead Although,Neurological
791951,Good Nation,Neurological
327607,Huge Sell,Neurological
614094,Must Wonder,Endocrine
342428,Meet Mr,Neurological
245032,Product Position,Cancer
340135,Rate Moment,Respiratory
762726,Have Spend,Genetic
274378,Consider Hear,Cardiovascular
489303,Mention Lose,Neurological
048707,Buy Your,Autoimmune
569699,Try Month,Cardiovascular
529383,Indicate Network,Endocrine
726025,Hair Significant,Neurological
516593,Capital With,Infectious
729110,Sign Thing,Cardiovascular
440824,Nice Model,Endocrine
128827,Each Do,Genetic
042918,And Floor,Cancer
698187,Doctor Yard,Neurological
817555,Quality Only,Autoimmune
362191,Little Prevent,Cancer
338639,Hand Red,Cancer
247265,Stand Anyone,Cancer
880447,Street Month,Respiratory
281225,Week Keep,Cardiovascular
833882,Always West,Infectious
467467,All Government,Infectious
103740,East Tend,Autoimmune
350591,Especially Deal,Respiratory
253472,Establish Response,Genetic
813814,Work Look,Neurological
699897,Tough Already,Infectious
543743,Rise Model,Autoimmune
162777,Several Challenge,Endocrine
631163,Within Up,Cancer
076554,Them Sound,Neurological
347343,Top Turn,Infectious
496612,Employee People,Autoimmune
167267,Personal Toward,Cardiovascular
310838,Consider Finally,Autoimmune
047944,Throw Exist,Infectious
568576,Light Federal,Genetic
596927,Debate Western,Genetic
402413,Fact Hour,Autoimmune
558563,Table Try,Endocrine
626507,Above Simply,Cardiovascular
700146,Police Wrong,Endocrine
923200,People Kind,Endocrine
182766,Responsibility Rise,Cardiovascular
884795,Help They,Endocrine
652516,Least Key,Autoimmune
496014,Matter Any,Endocrine
718466,Act Key,Autoimmune
919427,State Finally,Genetic
944602,Increase Cultural,Respiratory
631138,Many Return,Infectious
624852,Record Economy,Genetic
950032,Subject Hospital,Cardiovascular
528067,Thought Big,Respiratory
395797,Hour Surface,Respiratory
785584,Stop Study,Respiratory
657900,Attorney Person,Cancer
629715,Project Final,Neurological
112907,Process Thought,Cardiovascular
970579,Official So,Autoimmune
140528,Certain Tax,Respiratory
838391,Even Talk,Neurological
395812,Official Least,Autoimmune
913694,Chair Action,Cancer
391685,Training Court,Neurological
692320,These Dog,Respiratory
335574,Thus Allow,Endocrine
382463,At Imagine,Neurological
861057,She All,Genetic
089422,Level Past,Cancer
731443,Plan Prepare,Infectious
102666,Enjoy Surface,Neurological
377450,Loss Hard,Cardiovascular
167491,Effort Threat,Genetic
420771,Up Far,Respiratory
497480,Between Agent,Neurological
238221,Add Maintain,Neurological
927200,Network Part,Cancer
128549,Prepare Treatment,Cancer
729117,Poor Make,Neurological
620392,Record Game,Autoimmune
355667,Wish Defense,Neurological
143826,Pass Scientist,Autoimmune
354416,Television Sister,Cancer
435522,Floor Loss,Cancer
375258,Any Make,Cancer
720076,Require Offer,Cardiovascular
292030,Draw Difficult,Cardiovascular
646809,Make Simple,Endocrine
971779,Sense A,Cardiovascular
944149,Sound Go,Cardiovascular
126200,Off Work,Neurological
453683,Build Plan,Infectious
558930,Enter Possible,Neurological
269385,Throughout Read,Autoimmune
622456,Wide Act,Respiratory
258160,Piece Series,Respiratory
111463,Serious Fish,Cardiovascular
447739,By Total,Respiratory
778728,Happy Try,Cardiovascular
846476,Well Respond,Cardiovascular
219239,Find Time,Cancer
414795,Fight Pattern,Respiratory
082141,Structure None,Genetic
614076,Thing Difference,Cardiovascular
360906,Bag A,Neurological
407816,Address Audience,Autoimmune
445170,Wear Walk,Infectious
755628,Important These,Respiratory
794677,Audience Break,Genetic
814667,Writer Weight,Autoimmune
933415,Leader Special,Autoimmune
253602,Type Six,Autoimmune
515647,Account Two,Infectious
777710,History Sport,Cancer
005501,Truth Threat,Genetic
608953,Teacher Marriage,Genetic
401090,Media All,Respiratory
722175,Together Degree,Cardiovascular
262645,Toward Onto,Autoimmune
614244,Everyone Give,Autoimmune
974356,Month Reality,Respiratory
764603,Shake Tax,Respiratory
865604,Former Seven,Cardiovascular
411372,Start Can,Neurological
015180,Great Drive,Cardiovascular
031967,Cover Beyond,Genetic
407962,Force Mother,Genetic
158635,Note Million,Cancer
670073,Whole Statement,Genetic
170969,Wife After,Autoimmune
728013,Indicate Do,Endocrine
626944,Behavior Local,Genetic
806825,Can Week,Cardiovascular
949437,Behavior Million,Autoimmune
618048,Military According,Respiratory
662100,Eye Remain,Neurological
080739,Put Television,Infectious
428491,Strategy Fly,Cancer
982136,Score Car,Respiratory
731184,Agree Mention,Genetic
715888,Situation Month,Neurological
950567,Join Spring,Genetic
022056,He Site,Endocrine
449888,Leave Determine,Autoimmune
766988,Language Their,Neurological
226908,Medical Daughter,Cancer
555598,Executive Stage,Neurological
652697,End Natural,Infectious
389984,Know Everything,Cancer
354698,Two Guy,Genetic
100454,Find Forget,Genetic
001095,East Rock,Genetic
059343,Market Either,Cancer
239757,Skin Company,Genetic
818176,Physical Indeed,Endocrine
821048,Figure Work,Genetic
211006,Seat Data,Autoimmune
080549,Computer You,Cardiovascular
159211,Wife Dog,Endocrine
108294,Medical Today,Autoimmune
818863,Push Worker,Neurological
966188,School Good,Respiratory
717953,Explain Option,Cancer
912800,Difficult Technology,Cardiovascular
831275,Pay Realize,Respiratory
865386,Benefit Quite,Neurological
689611,Up Despite,Genetic
850533,Quality Successful,Neurological
022302,Age Structure,Endocrine
359533,Cause Likely,Endocrine
525717,Store Window,Genetic
236188,Cost Source,Respiratory
111793,Newspaper Why,Autoimmune
191483,Reality Technology,Autoimmune
845875,Wide Hear,Infectious
605335,Usually Course,Respiratory
594254,Popular Thousand,Neurological
050986,War Everything,Genetic
896421,Wide Thousand,Genetic
878946,Director Yes,Endocrine
988737,End Be,Autoimmune
500041,Event Take,Cancer
553674,Investment Coach,Neurological
844859,While Evening,Neurological
792084,Mrs Surface,Endocrine
995968,Matter Huge,Neurological
137668,Successful Boy,Infectious
931214,Total Law,Respiratory
002865,Business Great,Cardiovascular
989472,Child Environment,Endocrine
996156,Begin Industry,Autoimmune
961801,Store Rate,Endocrine
393672,Consider Large,Infectious
925576,Body Truth,Genetic
960807,Plant None,Autoimmune
643478,Church Protect,Autoimmune
784661,Player Moment,Endocrine
937387,Dinner Cause,Endocrine
590321,Nature Reduce,Infectious
865276,Heart Political,Endocrine
471794,Difficult Relate,Cancer
571013,Trouble Indeed,Cardiovascular
906397,Name Red,Autoimmune
152484,Law Assume,Autoimmune
744023,Determine Go,Infectious
273783,Hand Pm,Endocrine
633357,I Focus,Respiratory
976590,East Shake,Cancer
199115,Major Nature,Respiratory
481423,Administration Everybody,Cardiovascular
453674,Officer Girl,Autoimmune
598393,Sometimes Difference,Autoimmune
556596,Material Simply,Cardiovascular
946273,Test Together,Cancer
111452,Run Ok,Cancer
177086,Voice Security,Cancer
254401,Take Wide,Neurological
979236,Action Black,Cardiovascular
083668,Difficult Heavy,Cardiovascular
423585,Lay Wear,Infectious
709371,Describe Fund,Neurological
591448,Address Land,Cancer
805151,Foot Shoulder,Infectious
173284,Way Close,Endocrine
693656,Officer Walk,Infectious
489567,Republican Rate,Infectious
592082,Tax Add,Infectious
861609,Blood Sign,Autoimmune
696907,Tell However,Neurological
749105,Leg Face,Cancer
085190,Yard Contain,Respiratory
345702,Stop Build,Respiratory
911017,Bad Social,Cardiovascular
403529,Player Way,Endocrine
902085,Subject Practice,Neurological
107339,Minute Development,Autoimmune
549502,Late Hospital,Infectious
885107,Customer Measure,Respiratory
359871,Probably Quite,Cancer
088871,Take Fast,Cancer
739546,Challenge Itself,Cardiovascular
432271,Into Form,Cardiovascular
444028,Professional Attack,Infectious
571420,Behind Statement,Cardiovascular
314339,Couple Travel,Genetic
674590,School Leave,Infectious
830617,Body Suddenly,Infectious
880318,Way Minute,Autoimmune
865027,Religious Open,Genetic
968464,Coach Hard,Endocrine
963945,People Yourself,Neurological
000012,Space Operation,Respiratory
121869,Production When,Endocrine
836959,Call Significant,Infectious
962248,Leave Sure,Infectious
170855,Modern Audience,Cancer
819989,Bank Home,Respiratory
282682,Land Generation,Cancer
424648,Seek Personal,Neurological
874730,Success Little,Cardiovascular
417707,Here Sport,Neurological
763639,Action Soon,Autoimmune
424292,Affect Check,Cancer
292722,Despite Indicate,Endocrine
449073,Congress Home,Cardiovascular
226251,Technology Imagine,Cardiovascular
291102,More Thus,Neurological
886932,Scientist To,Neurological
751085,Lot Green,Neurological
637389,Report Evidence,Infectious
451307,Gun Really,Autoimmune
568108,Interesting Research,Cancer
023076,Family Argue,Infectious
122707,Kind Baby,Infectious
995662,She Soldier,Autoimmune
820969,Office Real,Genetic
079226,Cell Hour,Cardiovascular
117005,Free Sort,Endocrine
319446,Character How,Cancer
705919,Nor Whatever,Cancer
597652,Work Like,Endocrine
663219,Group Bag,Neurological
919990,Six Office,Infectious
311441,Base Set,Cancer
651722,Line Season,Neurological
386602,Herself Follow,Respiratory
618469,Improve Late,Endocrine
684731,Short Success,Cardiovascular
045610,Feeling Improve,Genetic
866053,Special Allow,Genetic
639384,Media So,Autoimmune
854769,Form Middle,Respiratory
839458,Which Director,Autoimmune
637211,Yourself Visit,Autoimmune
919848,Physical Maintain,Infectious
407244,However For,Infectious
783939,Explain Approach,Endocrine
902249,Turn Bad,Cancer
637318,Treatment Cause,Autoimmune
266321,Door Cut,Neurological
210320,Someone Mention,Cardiovascular
028634,Grow From,Cardiovascular
441487,Event Trial,Cancer
353553,Gun Again,Cardiovascular
657474,Story Whether,Autoimmune
054778,Section Instead,Neurological
995813,Bank Here,Genetic
128196,Instead Knowledge,Infectious
041725,Who Law,Genetic
707119,Step Institution,Cancer
401986,Maintain Memory,Genetic
581349,Policy Lot,Endocrine
372666,Because Thing,Cancer
486933,Talk Her,Neurological
504848,Up Fight,Respiratory
647245,Address Painting,Genetic
897509,Majority Across,Infectious
947702,Report Five,Respiratory
093609,Whether House,Cancer
451131,Affect Dream,Genetic
221554,Sometimes Water,Respiratory
086432,Interest Sea,Genetic
279682,Either On,Genetic
865199,Phone Show,Respiratory
642756,How Little,Neurological
727663,Strategy Eight,Cancer
911063,Six First,Neurological
841644,Again Court,Neurological
017158,Arm Safe,Respiratory
341936,Republican Billion,Infectious
063658,Store Beyond,Cancer
445681,Night Experience,Genetic
995870,Seem Guy,Infectious
822405,Firm Fast,Genetic
297276,Class Boy,Respiratory
680946,Control Trip,Autoimmune
944650,Rule Bill,Neurological
574043,Middle Us,Autoimmune
107685,Dinner Yes,Cardiovascular
484629,At Break,Endocrine
234473,Always Author,Cardiovascular
725842,Network Son,Cardiovascular
257978,Mother Letter,Respiratory
111489,Those However,Genetic
064730,Include Care,Infectious
716244,Number Land,Endocrine
495188,Guess Case,Cancer
827364,Last Mind,Cardiovascular
458921,Thing Really,Cancer
798278,Group Yet,Genetic
514273,Election Ball,Endocrine
593099,Pretty Business,Infectious
208806,How Big,Cancer
247853,Once Both,Cancer
824331,Either Education,Neurological
931849,Save Beat,Endocrine
364312,Despite Think,Respiratory
747016,Eat Believe,Genetic
055546,Computer Rate,Autoimmune
691380,Worker College,Genetic
541858,Her Result,Endocrine
100129,Every This,Cancer
855320,Every Learn,Endocrine
811593,Give Enough,Genetic
176936,Decide Short,Cardiovascular
893836,Amount Cost,Cardiovascular
450051,Successful These,Endocrine
422224,Rest Remember,Infectious
038865,Moment Which,Autoimmune
490932,Price Remain,Respiratory
165205,If Different,Respiratory
594717,Model Those,Endocrine
458586,Top Century,Autoimmune
377896,American Remember,Genetic
419750,Own Mouth,Genetic
223247,Before Know,Autoimmune
092841,Outside Career,Genetic
743783,Main Various,Cardiovascular
004900,Company Position,Genetic
395254,Author Home,Autoimmune
053412,Beautiful To,Endocrine
925528,Accept Look,Neurological
107046,Detail Source,Respiratory
397877,Range World,Autoimmune
361954,Cell Agreement,Respiratory
806912,Oil Ok,Endocrine
714476,Live Ground,Cardiovascular
067132,Perform Not,Genetic
497318,Owner Final,Genetic
833872,Old Own,Cardiovascular
494914,Many Cover,Cardiovascular
556433,Record Pull,Genetic
713983,Operation Yourself,Cardiovascular
302501,Shoulder Often,Autoimmune
689505,Per Magazine,Cardiovascular
745299,Factor Your,Endocrine
203085,Box Head,Respiratory
670810,Itself Could,Endocrine
076046,Crime Attention,Respiratory
340351,Agency Hot,Cancer
447711,Fast Tend,Cardiovascular
677288,On Number,Respiratory
523139,Manage Foot,Genetic
297264,Ten Need,Neurological
367368,Short Last,Neurological
499403,Country Employee,Cancer
857992,Play Form,Autoimmune
823715,Value Defense,Infectious
665980,Edge Son,Cancer
875809,Hit Risk,Endocrine
987703,Second Strategy,Genetic
493929,Various Certain,Autoimmune
741215,Indeed Soldier,Genetic
022860,Beat Carry,Neurological
657045,Our Since,Autoimmune
685941,Fire Dinner,Endocrine
764971,Thousand Anyone,Autoimmune
090339,Three Key,Infectious
603877,In Believe,Genetic
977555,Share Occur,Respiratory
425365,Result Sound,Autoimmune
893519,Onto Hope,Neurological
196053,Court Conference,Genetic
646440,Network Far,Infectious
965810,Build Message,Infectious
543183,How Space,Cancer
378948,Field Than,Cancer
934896,Note Itself,Endocrine
946689,Side Because,Cancer
865956,Behind Institution,Genetic
408014,Four With,Cancer
051837,Inside Might,Cancer
176824,Just Open,Infectious
847896,The Force,Cardiovascular
914850,Improve Tax,Neurological
466595,Environment Use,Neurological
910874,Themselves And,Cancer
591548,Day Course,Respiratory
745259,Church Source,Neurological
492600,Good Ok,Infectious
252192,Consumer Trial,Neurological
511366,Mind Occur,Cardiovascular
043222,Order Off,Respiratory
248330,Sport Close,Respiratory
627552,Reflect Hope,Infectious
770504,According Yes,Endocrine
898975,Far Time,Genetic
809717,Themselves Report,Genetic
496854,Down Bag,Respiratory
925196,Tough Agree,Infectious
467030,Thousand Check,Neurological
367211,Compare From,Infectious
677218,Present Statement,Cancer
658041,She Right,Neurological
008843,Wind Western,Neurological
331314,Something Economy,Cardiovascular
325976,Enter Drug,Genetic
412428,Catch First,Endocrine
576077,State Political,Neurological
544328,How Professional,Autoimmune
039517,Up Generation,Cancer
360443,All Even,Cardiovascular
453578,Instead Authority,Cardiovascular
194274,Major Body,Cardiovascular
015507,Box Past,Genetic
255435,Arrive Growth,Endocrine
752328,Wrong Fast,Infectious
719078,Upon Police,Endocrine
814105,Smile Hit,Respiratory
884598,Small Type,Genetic
981984,Culture Television,Neurological
128267,Me Six,Neurological
861001,Operation Drop,Cancer
841323,Political Moment,Respiratory
044802,Treat Money,Endocrine
585793,Everyone Hold,Autoimmune
201003,Industry Focus,Infectious
502197,Address Various,Infectious
647893,Exactly Billion,Autoimmune
050163,Try Process,Endocrine
398350,Sell Free,Autoimmune
655396,Note Congress,Autoimmune
630117,Property Well,Cancer
714873,Manage Together,Infectious
901202,Station Bring,Neurological
670336,High Tell,Cancer
006300,A Tv,Endocrine
843396,Case North,Cardiovascular
972033,Side Personal,Cardiovascular
973665,Hope Wear,Genetic
055760,Figure General,Cardiovascular
306501,Range Important,Endocrine
049329,Create Trip,Cardiovascular
025317,Into Visit,Autoimmune
377159,Party Race,Endocrine
277613,Under Order,Neurological
694286,College Scene,Respiratory
